	iptm	ptm	mean_plddt	mean_pdockq2	mean_plddt_lst	replicate	subunits	phrog
0	0.2	0.25	53.74484647302905	0.008194951358662526	0.10681861235671215	rep_2	10	phrog_10062
0	0.2	0.25	61.35085062240663	0.008449071173858503	0.08897030629973689	rep_3	10	phrog_10062
0	0.73	0.74	74.62238532110091	0.2784110413827183	0.8018811186352075	rep_1	2	phrog_10063
0	0.73	0.73	78.9519266055046	0.7121787897402205	0.9535122258904196	rep_2	2	phrog_10063
0	0.72	0.73	77.84683486238532	0.7660675996891013	0.9614324337634579	rep_3	2	phrog_10063
0	0.26	0.41	54.030305810397564	0.012395530199475063	0.23822357237521422	rep_1	3	phrog_10063
0	0.22	0.37	53.35327217125382	0.010950496102432672	0.2078392417621802	rep_2	3	phrog_10063
0	0.21	0.38	52.39146788990826	0.010622108051983374	0.2032544418025496	rep_3	3	phrog_10063
0	0.27	0.38	61.13036697247706	0.021767353076745904	0.3894152753061789	rep_1	4	phrog_10063
0	0.25	0.37	61.89522935779817	0.01921382072700795	0.36919568135803027	rep_2	4	phrog_10063
0	0.19	0.29	45.34768348623853	0.014215440049148875	0.34122997796001714	rep_3	4	phrog_10063
0	0.22	0.32	53.19612844036697	0.01471884966087087	0.2940438100570149	rep_1	5	phrog_10063
0	0.19	0.31	55.07033027522935	0.013584322279405422	0.24257306918930827	rep_2	5	phrog_10063
0	0.19	0.3	53.26546788990826	0.010555520835665674	0.19273231889625161	rep_3	5	phrog_10063
0	0.22	0.31	59.150902140672784	0.012686626215666135	0.269718543728259	rep_1	6	phrog_10063
0	0.22	0.3	51.79925076452599	0.01150988822307117	0.2633238678972751	rep_2	6	phrog_10063
0	0.22	0.31	58.20698776758409	0.02197830642864969	0.4072121286604638	rep_3	6	phrog_10063
0	0.21	0.29	51.6242988204456	0.014223341402445406	0.2958822991751817	rep_1	7	phrog_10063
0	0.2	0.28	56.80857142857143	0.015399608416123848	0.2954698346512515	rep_2	7	phrog_10063
0	0.19	0.25	44.586618610747045	0.00948335209251073	0.19979806608816655	rep_3	7	phrog_10063
0	0.2	0.27	55.21980504587156	0.029845033421169752	0.4969887966874319	rep_1	8	phrog_10063
0	0.2	0.27	57.117477064220175	0.023652651136592148	0.40536568990089505	rep_2	8	phrog_10063
0	0.19	0.26	55.181674311926606	0.011635727618285267	0.28265960720262395	rep_3	8	phrog_10063
0	0.19	0.26	54.006544342507645	0.019827549040800297	0.3681316226617186	rep_1	9	phrog_10063
0	0.19	0.25	48.370733944954125	0.011374704592158539	0.22849289992180044	rep_2	9	phrog_10063
0	0.18	0.23	42.281508664627935	0.008990510357537338	0.17366668259384252	rep_3	9	phrog_10063
0	0.2	0.26	55.38854128440367	0.027447466319471796	0.4727039897841762	rep_1	10	phrog_10063
0	0.18	0.22	40.85430275229358	0.00842799385545874	0.14580916388996262	rep_2	10	phrog_10063
0	0.18	0.23	45.82936697247706	0.010654677059021306	0.24784097348482512	rep_3	10	phrog_10063
0	0.35	0.34	57.03445512820513	0.011379857515994723	0.22442520287972975	rep_1	2	phrog_10064
0	0.33	0.34	58.646826923076915	0.01373430650134766	0.26127502842256867	rep_2	2	phrog_10064
0	0.33	0.34	56.90733974358973	0.011405746688030027	0.2380115382176562	rep_3	2	phrog_10064
0	0.27	0.33	57.41949786324786	0.010390538668119769	0.2056114318347532	rep_1	3	phrog_10064
0	0.24	0.3	55.24807692307692	0.010285614933916986	0.1983476476866989	rep_2	3	phrog_10064
0	0.22	0.3	52.5453952991453	0.009881970272670498	0.1894501301299237	rep_3	3	phrog_10064
0	0.41	0.46	62.635456730769235	0.07390059750174077	0.6297823542976204	rep_1	4	phrog_10064
0	0.36	0.42	61.88526442307692	0.06082072843554362	0.5811731500883102	rep_2	4	phrog_10064
0	0.33	0.39	59.45354967948718	0.017464399527872477	0.37345062740110513	rep_3	4	phrog_10064
0	0.41	0.45	62.40895512820513	0.09976304386504305	0.6333989461734458	rep_1	5	phrog_10064
0	0.38	0.43	62.64862820512821	0.040120945333169164	0.5149739231053324	rep_2	5	phrog_10064
0	0.37	0.42	60.10966025641026	0.062582419582871	0.6008844243557829	rep_3	5	phrog_10064
0	0.37	0.41	61.40384081196582	0.07126790590890844	0.5719408540933199	rep_1	6	phrog_10064
0	0.33	0.38	56.70860576923077	0.011094400770654345	0.2671770568562284	rep_2	6	phrog_10064
0	0.32	0.36	59.59153846153846	0.05500721049820975	0.5217378750366006	rep_3	6	phrog_10064
0	0.29	0.32	58.519010989010994	0.03096268330905202	0.48564842365659133	rep_1	7	phrog_10064
0	0.27	0.32	56.18143772893773	0.023227228698908996	0.42717970170292924	rep_2	7	phrog_10064
0	0.26	0.3	56.218333333333334	0.01986913388014813	0.38777906950282554	rep_3	7	phrog_10064
0	0.26	0.29	55.371149839743595	0.014394084912598042	0.33075226702723953	rep_1	8	phrog_10064
0	0.24	0.29	50.93377403846154	0.010720725396104781	0.2210943979567272	rep_2	8	phrog_10064
0	0.24	0.28	49.47732371794872	0.008702713847446551	0.16006041070353538	rep_3	8	phrog_10064
0	0.41	0.44	56.80471153846154	0.040119428494683154	0.5632441780886244	rep_1	9	phrog_10064
0	0.25	0.28	51.91793447293447	0.011071386091001771	0.23549957766144608	rep_2	9	phrog_10064
0	0.25	0.29	51.462617521367534	0.01071577245111975	0.20756831401041673	rep_3	9	phrog_10064
0	0.28	0.32	47.84778205128206	0.008800702971530561	0.1580182125182478	rep_1	10	phrog_10064
0	0.26	0.29	48.63406410256411	0.010203151329845773	0.17566643375982355	rep_2	10	phrog_10064
0	0.25	0.29	48.448403846153845	0.010633125568031481	0.22629813284244565	rep_3	10	phrog_10064
0	0.2	0.53	82.1928947368421	0.021682353027163526	0.3738402506326072	rep_1	2	phrog_10065
0	0.2	0.52	81.6425	0.02208508529376521	0.3884156652082529	rep_2	2	phrog_10065
0	0.16	0.51	79.20901315789474	0.015236182288148718	0.29955622860778086	rep_3	2	phrog_10065
0	0.16	0.38	69.52377192982456	0.013416191490754528	0.31949456138977395	rep_1	3	phrog_10065
0	0.14	0.39	74.8359649122807	0.014063746959679503	0.3211412150219424	rep_2	3	phrog_10065
0	0.15	0.34	59.35078947368421	0.011026598767824435	0.27308141581363254	rep_3	3	phrog_10065
0	0.25	0.41	75.43032894736842	0.016618470557376704	0.37221946441171394	rep_1	4	phrog_10065
0	0.22	0.39	73.4128947368421	0.014980126190553559	0.33407979059966003	rep_2	4	phrog_10065
0	0.13	0.28	54.1075	0.00971994917659591	0.21314000784429038	rep_3	4	phrog_10065
0	0.23	0.37	71.6846052631579	0.014106088853865403	0.3432947918130085	rep_1	5	phrog_10065
0	0.2	0.34	72.62192105263158	0.0124358457918376	0.2974033982550562	rep_2	5	phrog_10065
0	0.2	0.34	72.04984210526317	0.011995579189337885	0.2510752662190549	rep_3	5	phrog_10065
0	0.35	0.45	75.20550438596491	0.021085473466100856	0.4375499713056228	rep_1	6	phrog_10065
0	0.22	0.33	69.4555701754386	0.012011907043445784	0.26155757002819685	rep_2	6	phrog_10065
0	0.16	0.28	69.43313596491228	0.010512331150811552	0.19081989228388022	rep_3	6	phrog_10065
0	0.22	0.32	70.25214285714286	0.011569117735493276	0.25305080272767894	rep_1	7	phrog_10065
0	0.2	0.29	67.96043233082706	0.010735168705888547	0.23274404399871704	rep_2	7	phrog_10065
0	0.15	0.25	69.9681015037594	0.009714573530564126	0.17077481069030845	rep_3	7	phrog_10065
0	0.23	0.31	69.49592105263159	0.011211350276696237	0.23418764802223346	rep_1	8	phrog_10065
0	0.18	0.27	68.01649671052631	0.010167074801631154	0.20911299732561897	rep_2	8	phrog_10065
0	0.15	0.25	70.24172697368421	0.009567702374906683	0.17066633382339336	rep_3	8	phrog_10065
0	0.19	0.27	69.44067251461988	0.010119438937110113	0.19020204448472133	rep_1	9	phrog_10065
0	0.17	0.25	65.06011695906433	0.009381049186163337	0.14291255297744831	rep_2	9	phrog_10065
0	0.15	0.23	68.52688596491228	0.009339905172564392	0.14964225893336736	rep_3	9	phrog_10065
0	0.16	0.23	68.1478552631579	0.009205317524160882	0.1492066160794249	rep_1	10	phrog_10065
0	0.15	0.23	68.17475	0.009234201418108118	0.13658775840973064	rep_2	10	phrog_10065
0	0.15	0.22	70.7725	0.009508686591503559	0.12581821220361467	rep_3	10	phrog_10065
0	0.88	0.91	92.10195312500001	0.3431513211636168	0.8418022682388717	rep_1	2	phrog_10066
0	0.86	0.89	92.19738281250001	0.3136497534901511	0.8160392548822364	rep_2	2	phrog_10066
0	0.85	0.88	91.927109375	0.4269010925024896	0.8605101501898242	rep_3	2	phrog_10066
0	0.14	0.39	80.001640625	0.009992654308583296	0.1620785813515524	rep_1	3	phrog_10066
0	0.13	0.39	79.34838541666666	0.009719834781934162	0.1653961081145687	rep_2	3	phrog_10066
0	0.1	0.38	80.544140625	0.009703917058464927	0.13515903179069003	rep_3	3	phrog_10066
0	0.46	0.58	82.57087890624999	0.08979406090726205	0.6397995016290388	rep_1	4	phrog_10066
0	0.31	0.47	80.8634765625	0.018064908453659566	0.32920296567001317	rep_2	4	phrog_10066
0	0.19	0.37	74.7944140625	0.009901581850616313	0.15120810520501776	rep_3	4	phrog_10066
0	0.2	0.34	73.724109375	0.009684564959971227	0.15202369290706158	rep_1	5	phrog_10066
0	0.17	0.32	74.309984375	0.009356963186300537	0.13362072131579517	rep_2	5	phrog_10066
0	0.16	0.32	75.98684375	0.009242495333654656	0.1324171149484871	rep_3	5	phrog_10066
0	0.22	0.33	71.0434765625	0.014343705380570117	0.2982687920462806	rep_1	6	phrog_10066
0	0.22	0.33	76.24790364583333	0.011409690463543183	0.2056922305101657	rep_2	6	phrog_10066
0	0.2	0.32	73.38544270833333	0.01028805342482086	0.17734312951033335	rep_3	6	phrog_10066
0	0.21	0.31	71.41393973214285	0.010873073547261514	0.20413996198606682	rep_1	7	phrog_10066
0	0.17	0.28	71.87285714285714	0.009361685909575075	0.1382050138828252	rep_2	7	phrog_10066
0	0.17	0.28	73.83956473214286	0.009237754360901823	0.13592630240487621	rep_3	7	phrog_10066
0	0.21	0.3	70.16046875	0.011412304575480675	0.22966642697130213	rep_1	8	phrog_10066
0	0.19	0.28	71.88552734375	0.009771579063879928	0.16174499423119182	rep_2	8	phrog_10066
0	0.18	0.28	68.68163085937499	0.009417170457975252	0.14366739955772162	rep_3	8	phrog_10066
0	0.21	0.29	70.3925954861111	0.009787420980474946	0.17565822024485037	rep_1	9	phrog_10066
0	0.18	0.26	67.69107638888889	0.008951825673556197	0.13762059027367746	rep_2	9	phrog_10066
0	0.18	0.26	69.98317708333333	0.009182366477460877	0.13736883245903025	rep_3	9	phrog_10066
0	0.24	0.31	71.74115624999999	0.011846210530034504	0.2501619946858631	rep_1	10	phrog_10066
0	0.2	0.27	70.73949999999999	0.009768649267558577	0.16909199911817668	rep_2	10	phrog_10066
0	0.19	0.27	73.2578203125	0.010171745931646683	0.17386964190697082	rep_3	10	phrog_10066
0	0.2	0.34	64.33465976331361	0.009794512938707506	0.24382315876218186	rep_1	2	phrog_10067
0	0.16	0.34	62.85513313609467	0.008529652058460853	0.16778794785904605	rep_2	2	phrog_10067
0	0.14	0.33	66.02149408284023	0.008403279627988026	0.14800728904263477	rep_3	2	phrog_10067
0	0.24	0.31	61.23655818540434	0.00840657809926657	0.16564657078851827	rep_1	3	phrog_10067
0	0.15	0.28	63.001400394477315	0.008386559234140533	0.13330739860326324	rep_2	3	phrog_10067
0	0.13	0.27	60.42521696252465	0.008135991621327872	0.11190312806403917	rep_3	3	phrog_10067
0	0.19	0.26	53.77633136094674	0.0085891202662083	0.12887433106255602	rep_1	4	phrog_10067
0	0.18	0.26	59.28185650887575	0.008684155830961892	0.12930193776087645	rep_2	4	phrog_10067
0	0.17	0.27	60.0526849112426	0.008511427613307077	0.14356473141119758	rep_3	4	phrog_10067
0	0.19	0.25	46.60981656804734	0.008087450818286063	0.1196457300846836	rep_1	5	phrog_10067
0	0.18	0.26	57.00948520710059	0.008260101484556156	0.12266809670384596	rep_2	5	phrog_10067
0	0.19	0.24	40.86934911242604	0.008182745528374455	0.1291937634344324	rep_3	5	phrog_10067
0	0.2	0.25	42.80654339250493	0.00809578575783917	0.11942005653240463	rep_1	6	phrog_10067
0	0.19	0.24	40.489063116370815	0.008093329421727101	0.1180726268250945	rep_2	6	phrog_10067
0	0.19	0.25	46.53958579881657	0.008037803639152066	0.10929772254308878	rep_3	6	phrog_10067
0	0.22	0.26	45.40931530008453	0.008005442074972077	0.11866323359022211	rep_1	7	phrog_10067
0	0.21	0.25	40.749289940828405	0.008173752427602734	0.12102479248829812	rep_2	7	phrog_10067
0	0.21	0.26	48.94817413355875	0.007996285411594029	0.10671232378371631	rep_3	7	phrog_10067
0	0.22	0.26	34.56802144970415	0.007935564674848152	0.11087747889421577	rep_1	8	phrog_10067
0	0.22	0.25	42.565454881656805	0.008147687731505496	0.11582170566893954	rep_2	8	phrog_10067
0	0.22	0.26	43.4277773668639	0.007954025757687562	0.10109016028110221	rep_3	8	phrog_10067
0	0.23	0.27	42.84368836291914	0.008001836714234524	0.11232780863136099	rep_1	9	phrog_10067
0	0.23	0.27	39.128195266272186	0.007993419119504136	0.10427409516707033	rep_2	9	phrog_10067
0	0.23	0.27	43.60520710059172	0.008147522580543484	0.10845157503029507	rep_3	9	phrog_10067
0	0.25	0.27	34.14844970414202	0.007953405497266567	0.11272153732244469	rep_1	10	phrog_10067
0	0.24	0.27	34.69140532544378	0.00792216881471457	0.10810942910297842	rep_2	10	phrog_10067
0	0.24	0.27	37.681130177514795	0.007882852020087714	0.09862899876457538	rep_3	10	phrog_10067
0	0.21	0.43	83.51444444444444	0.013924595576107073	0.2617055063064013	rep_1	2	phrog_1006
0	0.08	0.41	83.03075163398692	0.009917769389628604	0.1291877600095459	rep_2	2	phrog_1006
0	0.08	0.41	84.87316993464053	0.00988376638043985	0.12164670740235839	rep_3	2	phrog_1006
0	0.09	0.32	79.50527233115469	0.009155030709722265	0.11296462963491512	rep_1	3	phrog_1006
0	0.09	0.31	81.13135076252722	0.009011926436885066	0.11307041232397458	rep_2	3	phrog_1006
0	0.09	0.29	75.83431372549019	0.008851284923131345	0.11140165166079201	rep_3	3	phrog_1006
0	0.11	0.28	75.78906862745099	0.008619701455298766	0.11071343679759621	rep_1	4	phrog_1006
0	0.1	0.27	78.36869281045752	0.008875629983661218	0.11079476689105991	rep_2	4	phrog_1006
0	0.1	0.26	75.52604575163399	0.008810809823561411	0.10922236078519068	rep_3	4	phrog_1006
0	0.24	0.35	76.65196078431373	0.011913709978401094	0.19361313944169606	rep_1	5	phrog_1006
0	0.12	0.24	72.04620915032679	0.008193117121747995	0.1088363515716361	rep_2	5	phrog_1006
0	0.11	0.24	71.6898954248366	0.008793718962290408	0.11075473365338899	rep_3	5	phrog_1006
0	0.16	0.27	73.29872549019609	0.00986810984203702	0.1356652041352083	rep_1	6	phrog_1006
0	0.13	0.23	69.62550108932462	0.008598689697080227	0.103981580513884	rep_2	6	phrog_1006
0	0.12	0.23	73.36303921568629	0.009224881786568795	0.11686164179691672	rep_3	6	phrog_1006
0	0.17	0.26	72.88626517273576	0.009624198312496321	0.13251049118498143	rep_1	7	phrog_1006
0	0.13	0.23	72.15733893557424	0.009073284983448846	0.11230622315545288	rep_2	7	phrog_1006
0	0.13	0.23	74.3202614379085	0.00903725584472479	0.11033436235906428	rep_3	7	phrog_1006
0	0.18	0.26	72.02513071895424	0.009219818998549536	0.12316591235536416	rep_1	8	phrog_1006
0	0.17	0.24	71.1178431372549	0.008379765393141971	0.12469739721358586	rep_2	8	phrog_1006
0	0.15	0.24	73.14549019607843	0.009280378957902537	0.1226754982363133	rep_3	8	phrog_1006
0	0.19	0.26	71.66851851851851	0.009093477232702459	0.1271406525069253	rep_1	9	phrog_1006
0	0.18	0.25	71.43303558460421	0.00893833394471253	0.12702174212088402	rep_2	9	phrog_1006
0	0.16	0.23	69.56291938997822	0.008789764914237492	0.11066518076288376	rep_3	9	phrog_1006
0	0.18	0.25	70.76250326797386	0.008771257140698588	0.12421077765885886	rep_1	10	phrog_1006
0	0.18	0.24	70.96806535947712	0.00919103871877204	0.11770976828775977	rep_2	10	phrog_1006
0	0.17	0.23	68.59754248366013	0.008829230201309535	0.11200779917619708	rep_3	10	phrog_1006
0	0.18	0.53	83.15435064935065	0.018379769881244075	0.3166535107614119	rep_1	2	phrog_10070
0	0.14	0.5	79.64292207792208	0.018672561338729354	0.32672513897625954	rep_2	2	phrog_10070
0	0.13	0.5	80.61233766233765	0.015946596909738004	0.286057979932781	rep_3	2	phrog_10070
0	0.12	0.37	65.7269696969697	0.009885526115265353	0.1782771764581048	rep_1	3	phrog_10070
0	0.11	0.37	73.82588744588746	0.011529303857392613	0.22399650916054145	rep_2	3	phrog_10070
0	0.11	0.32	55.794458874458876	0.00993014619206154	0.19671794641969895	rep_3	3	phrog_10070
0	0.37	0.45	52.82545454545455	0.026512983494521657	0.5236323535928891	rep_1	4	phrog_10070
0	0.14	0.32	62.84016233766234	0.009922349675586927	0.18014317685350625	rep_2	4	phrog_10070
0	0.12	0.31	66.60175324675323	0.009836553490844734	0.1683757388152464	rep_3	4	phrog_10070
0	0.18	0.3	54.706701298701304	0.00979620156921126	0.20353893368614054	rep_1	5	phrog_10070
0	0.15	0.28	58.133584415584416	0.009720337715059552	0.1935560816397412	rep_2	5	phrog_10070
0	0.13	0.26	55.14716883116884	0.009125968818607055	0.1683305951060748	rep_3	5	phrog_10070
0	0.13	0.25	57.48242424242424	0.009162511688811114	0.15586658502740167	rep_1	6	phrog_10070
0	0.13	0.24	53.890194805194795	0.008862408807154373	0.15672503742533553	rep_2	6	phrog_10070
0	0.12	0.24	59.38047619047619	0.008897593941372222	0.1416761842687844	rep_3	6	phrog_10070
0	0.17	0.23	39.95103896103896	0.008587526519862942	0.17787133865292823	rep_1	7	phrog_10070
0	0.14	0.24	54.34447124304267	0.008969836706410618	0.1540635282040052	rep_2	7	phrog_10070
0	0.13	0.22	52.7282374768089	0.008703612249345611	0.14011378121450932	rep_3	7	phrog_10070
0	0.14	0.23	56.106428571428566	0.008993065691413499	0.14367817229570806	rep_1	8	phrog_10070
0	0.14	0.22	45.185925324675324	0.00853823763626306	0.1351775096695158	rep_2	8	phrog_10070
0	0.13	0.21	51.33569805194805	0.008862233897876912	0.13734725018603766	rep_3	8	phrog_10070
0	0.14	0.21	45.660303030303034	0.008618557447965816	0.1314815114048097	rep_1	9	phrog_10070
0	0.14	0.22	53.548989898989895	0.008815213339691298	0.13498404552260262	rep_2	9	phrog_10070
0	0.12	0.2	58.89932178932178	0.008357853646331324	0.09331003378975297	rep_3	9	phrog_10070
0	0.14	0.21	48.955285714285715	0.00863221547928296	0.13030301429395555	rep_1	10	phrog_10070
0	0.14	0.21	52.4791948051948	0.00869880833348843	0.13036267448368827	rep_2	10	phrog_10070
0	0.13	0.21	54.20968831168831	0.009242378339743722	0.15148229789564951	rep_3	10	phrog_10070
0	0.14	0.31	63.80599999999999	0.009582145257370802	0.17259479200290065	rep_1	2	phrog_10071
0	0.13	0.31	68.41116666666667	0.009234896987847102	0.1262624561500207	rep_2	2	phrog_10071
0	0.11	0.3	65.09988095238094	0.009604855504335284	0.1348323276679991	rep_3	2	phrog_10071
0	0.12	0.27	54.94438095238095	0.008420591868961555	0.11263611191417004	rep_1	3	phrog_10071
0	0.12	0.25	66.35793650793651	0.009478416536051587	0.13714084044130836	rep_2	3	phrog_10071
0	0.12	0.25	64.04526984126984	0.008462819666030172	0.11754212532869728	rep_3	3	phrog_10071
0	0.14	0.24	64.35032142857143	0.008996948058671652	0.12822203321439543	rep_1	4	phrog_10071
0	0.14	0.25	60.745202380952385	0.008813518152538488	0.12729148972897303	rep_2	4	phrog_10071
0	0.13	0.23	60.88529761904761	0.008903883174860931	0.12450051198716998	rep_3	4	phrog_10071
0	0.15	0.22	62.66138095238095	0.008718923598058129	0.1251891945523524	rep_1	5	phrog_10071
0	0.15	0.23	57.0304380952381	0.008543530631891156	0.11385634350036189	rep_2	5	phrog_10071
0	0.15	0.23	55.75721904761905	0.00848152077752611	0.11809831349936781	rep_3	5	phrog_10071
0	0.17	0.24	52.68396825396825	0.00859236321128922	0.11617152839716621	rep_1	6	phrog_10071
0	0.17	0.22	50.46599206349207	0.008421323021610997	0.10611497595479495	rep_2	6	phrog_10071
0	0.16	0.22	61.63569841269841	0.008665438460849294	0.12169011031562116	rep_3	6	phrog_10071
0	0.18	0.23	57.5999387755102	0.008570531545493124	0.11249195357103149	rep_1	7	phrog_10071
0	0.18	0.23	51.58672108843537	0.008336296093751127	0.11659129500951189	rep_2	7	phrog_10071
0	0.17	0.22	57.347455782312935	0.00844899719524343	0.11325746016758305	rep_3	7	phrog_10071
0	0.19	0.24	57.94361904761906	0.008633732204574557	0.11219201527873589	rep_1	8	phrog_10071
0	0.19	0.24	51.37830952380952	0.00840322433623061	0.1168642998439001	rep_2	8	phrog_10071
0	0.19	0.23	55.07439880952381	0.008345007390584722	0.11119787879870632	rep_3	8	phrog_10071
0	0.2	0.25	57.486407407407405	0.008490131892203845	0.1159780731263815	rep_1	9	phrog_10071
0	0.2	0.24	50.08686772486773	0.008380383124264206	0.11681685524919587	rep_2	9	phrog_10071
0	0.19	0.23	54.71619047619048	0.00826143229621524	0.10794074724799763	rep_3	9	phrog_10071
0	0.21	0.25	56.91107619047619	0.008401083056922767	0.11342650935237035	rep_1	10	phrog_10071
0	0.2	0.23	54.59234285714286	0.008239731578460472	0.10937490098013336	rep_2	10	phrog_10071
0	0.2	0.24	50.16404285714285	0.008167115435072352	0.1096108999998487	rep_3	10	phrog_10071
0	0.31	0.61	86.58806179775281	0.022916702369793943	0.3387032974279554	rep_1	2	phrog_10072
0	0.11	0.52	87.04075842696629	0.010638879674196147	0.14245839220276363	rep_2	2	phrog_10072
0	0.1	0.51	84.46890449438202	0.010252205619339453	0.13149496587415946	rep_3	2	phrog_10072
0	0.19	0.43	82.25795880149813	0.01060171912159176	0.16009716829871856	rep_1	3	phrog_10072
0	0.14	0.4	81.70166666666667	0.010073543791121747	0.137028531333075	rep_2	3	phrog_10072
0	0.13	0.4	84.25810861423221	0.009987853290607735	0.13916808559371305	rep_3	3	phrog_10072
0	0.15	0.35	82.3770786516854	0.009713618501397195	0.1433864592503986	rep_1	4	phrog_10072
0	0.14	0.34	79.76949438202247	0.009626269351732622	0.13150639413950455	rep_2	4	phrog_10072
0	0.13	0.33	80.79523876404494	0.009651643924696442	0.12424790807579528	rep_3	4	phrog_10072
0	0.16	0.32	81.14816853932584	0.009508652602480029	0.13537298986478746	rep_1	5	phrog_10072
0	0.14	0.3	81.71707865168541	0.009448023065744294	0.12749360100249063	rep_2	5	phrog_10072
0	0.14	0.3	80.27673033707865	0.009388942542637837	0.11759114186472815	rep_3	5	phrog_10072
0	0.18	0.3	80.5353370786517	0.009339740553119149	0.1335360993490783	rep_1	6	phrog_10072
0	0.15	0.28	81.08943820224718	0.00931116189106502	0.12273140570553459	rep_2	6	phrog_10072
0	0.14	0.28	78.94389513108614	0.009324404965563748	0.1131729496129314	rep_3	6	phrog_10072
0	0.17	0.28	80.48635634028892	0.009261741655070507	0.11968377923321905	rep_1	7	phrog_10072
0	0.16	0.27	80.36912520064205	0.009141258793128234	0.11938669845417568	rep_2	7	phrog_10072
0	0.15	0.26	77.91828250401284	0.009200147785221671	0.10942383154576654	rep_3	7	phrog_10072
0	0.17	0.27	78.5236797752809	0.009084415097245432	0.11895891323621288	rep_1	8	phrog_10072
0	0.17	0.26	79.7010393258427	0.00910713041966699	0.11754280283932371	rep_2	8	phrog_10072
0	0.16	0.26	73.99680477528089	0.009015166315160254	0.1165923093598338	rep_3	8	phrog_10072
0	0.18	0.26	77.67161672908864	0.009052828763805941	0.11412858252784225	rep_1	9	phrog_10072
0	0.18	0.26	77.98141697877652	0.009046324710798309	0.11339442823682	rep_2	9	phrog_10072
0	0.17	0.26	73.46480649188514	0.008794077716029044	0.11186357570899119	rep_3	9	phrog_10072
0	0.19	0.26	76.77924719101124	0.00900880157076462	0.11138456058221888	rep_1	10	phrog_10072
0	0.18	0.26	77.16430337078653	0.008946117157285629	0.11158206359431384	rep_2	10	phrog_10072
0	0.18	0.26	71.4575393258427	0.008867447221133367	0.10851750237596831	rep_3	10	phrog_10072
0	0.1	0.29	44.759795918367345	0.010119590736583518	0.25587647236467037	rep_1	2	phrog_10074
0	0.08	0.29	45.74214285714285	0.011557094985813445	0.3158525172146498	rep_2	2	phrog_10074
0	0.06	0.38	55.745000000000005	0.00994086124022512	0.19828029417843743	rep_3	2	phrog_10074
0	0.12	0.31	52.007687074829924	0.012093291087963033	0.28893334288605416	rep_1	3	phrog_10074
0	0.1	0.31	53.862857142857145	0.012139321868847494	0.2884228159087811	rep_2	3	phrog_10074
0	0.09	0.26	44.52285714285714	0.010115269464161282	0.25081256207461045	rep_3	3	phrog_10074
0	0.11	0.27	49.608520408163265	0.009402463666804861	0.19059448783548286	rep_1	4	phrog_10074
0	0.14	0.3	51.340102040816326	0.009637631753551337	0.20218108875921417	rep_2	4	phrog_10074
0	0.09	0.25	44.94602040816328	0.009114396841265675	0.18530849001234923	rep_3	4	phrog_10074
0	0.29	0.41	61.640897959183675	0.012861416591989519	0.29956100208468905	rep_1	5	phrog_10074
0	0.1	0.23	46.126938775510204	0.009283902959891056	0.18951141421241932	rep_2	5	phrog_10074
0	0.1	0.21	36.247673469387756	0.00877852293041154	0.1918280687924575	rep_3	5	phrog_10074
0	0.55	0.6	71.80867346938776	0.050484942026800296	0.633069441541486	rep_1	6	phrog_10074
0	0.12	0.2	35.57721088435375	0.008674041205439152	0.17204612646550566	rep_2	6	phrog_10074
0	0.1	0.21	41.520306122448986	0.008942526185805879	0.1820735220902481	rep_3	6	phrog_10074
0	0.12	0.22	45.10848396501458	0.00865839959097089	0.15949984307368476	rep_1	7	phrog_10074
0	0.11	0.19	34.3901166180758	0.008551136974810502	0.16539672899713379	rep_2	7	phrog_10074
0	0.11	0.19	37.84510204081632	0.00875608204072578	0.1777354365791164	rep_3	7	phrog_10074
0	0.11	0.18	34.693520408163266	0.008396793207484005	0.15841891956223755	rep_1	8	phrog_10074
0	0.11	0.2	43.74813775510204	0.008872526658324498	0.16609838647220052	rep_2	8	phrog_10074
0	0.11	0.19	38.485229591836735	0.008805042958938733	0.17884939609975847	rep_3	8	phrog_10074
0	0.12	0.18	34.045691609977325	0.008257148099772418	0.1498338697586018	rep_1	9	phrog_10074
0	0.12	0.19	40.94369614512471	0.00871159260126944	0.16287908293449865	rep_2	9	phrog_10074
0	0.11	0.19	39.421609977324266	0.008870039493205042	0.1825642011356602	rep_3	9	phrog_10074
0	0.13	0.18	34.427142857142854	0.00855496018758714	0.16820055006417728	rep_1	10	phrog_10074
0	0.12	0.19	37.089346938775506	0.008503471649255417	0.15881504878108804	rep_2	10	phrog_10074
0	0.11	0.18	38.01844897959184	0.008637833752430886	0.16595265847242563	rep_3	10	phrog_10074
0	0.23	0.44	54.902361111111105	0.013552972267265154	0.31137381228271	rep_1	2	phrog_10077
0	0.2	0.41	57.79347222222222	0.016370479765826063	0.3837834036119527	rep_2	2	phrog_10077
0	0.18	0.42	54.49361111111111	0.012919483822179082	0.30869243232445914	rep_3	2	phrog_10077
0	0.35	0.49	59.27407407407407	0.027469045445898375	0.4235828601616205	rep_1	3	phrog_10077
0	0.12	0.3	47.89324074074074	0.010232763649685133	0.23801000373618728	rep_2	3	phrog_10077
0	0.11	0.3	47.64731481481481	0.009704248347365475	0.20541498298345895	rep_3	3	phrog_10077
0	0.59	0.65	73.74701388888889	0.37334807044675955	0.8789578407717145	rep_1	4	phrog_10077
